date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:28	106195/106195	---M--	200	added ('OK')	application/x-javascript	etag:%2267d0c5248ce565d79315e9a9ed4058e4%22	http://connect.facebook.net/en_US/all.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/connect.facebook.net/en_US/all.js	(from )
17:12:29	5314/5314	---M--	200	added ('OK')	application/javascript	etag:%22cadbb20b02c98b1912c9de14ef1c445e%22	http://platform.twitter.com/widgets.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/platform.twitter.com/widgets.js	(from )
17:12:29	6634/6634	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Dec%202010%2014:55:44%20GMT	http://admin.collegepublisher.com/polopoly_fs/7.154!/nye-sponsor.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/admin.collegepublisher.com/polopoly_fs/7.154!/nye-sponsor.png	(from )
17:12:30	58082/58082	---M--	200	added ('OK')	application/x-javascript	etag:%22d4137b-e2e2-49befc44221c0%22	http://s7.addthis.com/js/250/addthis_widget.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/s7.addthis.com/js/250/addthis_widget.js	(from )
17:12:30	3220/3220	---M--	200	added ('OK')	application/x-javascript	etag:%221009df-c94-49b33acd32a00%22	http://widgets.outbrain.com/lang_en.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/widgets.outbrain.com/lang_en.js	(from )
17:12:31	89140/89140	---M--	200	added ('OK')	text/javascript	etag:W/%2289140-1294424144000%22	http://www.cuatower.com/js/site-min.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/js/site-min.js	(from )
17:12:33	36769/36769	---MC-	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202011%2023:12:15%20GMT	http://www.cuatower.com/2.5299/come-see-naked-people-on-display-in-salve-regina-hall-1.826032	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/come-see-naked-people-on-display-in-salve-regina-hall-1.html	(from )
17:12:33	5794/5794	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2003:31:39%20GMT	http://www.cuatower.com/polopoly_fs/1.1961762!/image/39171996.jpg_gen/derivatives/box_75/39171996.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1961762!/image/39171996.jpg_gen/derivatives/box_75/39171996.jpg	(from )
17:12:34	47979/47979	---M--	200	added ('OK')	text/javascript	etag:W/%2247979-1294264080000%22	http://www.cuatower.com/js/mtvi_y2m.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/js/mtvi_y2m.js	(from )
17:12:35	5790/5790	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2016:47:23%20GMT	http://www.cuatower.com/polopoly_fs/1.1923220!/image/1796109871.jpg_gen/derivatives/box_75/1796109871.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923220!/image/1796109871.jpg_gen/derivatives/box_75/1796109871.jpg	(from )
17:12:35	26085/26085	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2003:31:39%20GMT	http://www.cuatower.com/polopoly_fs/1.1961762!/image/39171996.jpg_gen/derivatives/landscape_468/39171996.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1961762!/image/39171996.jpg_gen/derivatives/landscape_468/39171996.jpg	(from )
17:12:36	29613/29613	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2016:47:23%20GMT	http://www.cuatower.com/polopoly_fs/1.1923220!/image/1796109871.jpg_gen/derivatives/landscape_468/1796109871.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923220!/image/1796109871.jpg_gen/derivatives/landscape_468/1796109871.jpg	(from )
17:12:37	29012/29012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:11:14%20GMT	http://www.cuatower.com/polopoly_fs/1.1923264!/image/1628366507.jpg_gen/derivatives/landscape_468/1628366507.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923264!/image/1628366507.jpg_gen/derivatives/landscape_468/1628366507.jpg	(from )
17:13:44	4580/4580	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:11:14%20GMT	http://www.cuatower.com/polopoly_fs/1.1923264!/image/1628366507.jpg_gen/derivatives/box_75/1628366507.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923264!/image/1628366507.jpg_gen/derivatives/box_75/1628366507.jpg	(from )
17:13:46	5123/5123	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:40%20GMT	http://www.cuatower.com/polopoly_fs/1.1923319!/image/2802193682.jpg_gen/derivatives/box_75/2802193682.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923319!/image/2802193682.jpg_gen/derivatives/box_75/2802193682.jpg	(from )
17:13:46	43823/43823	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:40%20GMT	http://www.cuatower.com/polopoly_fs/1.1923319!/image/2802193682.jpg_gen/derivatives/landscape_468/2802193682.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923319!/image/2802193682.jpg_gen/derivatives/landscape_468/2802193682.jpg	(from )
17:13:47	5551/5551	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:21%20GMT	http://www.cuatower.com/polopoly_fs/1.1923321!/image/2206305160.JPG_gen/derivatives/box_75/2206305160.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923321!/image/2206305160.JPG_gen/derivatives/box_75/2206305160.JPG	(from )
17:13:48	5905/5905	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:06%20GMT	http://www.cuatower.com/polopoly_fs/1.1923322!/image/2064731961.JPG_gen/derivatives/box_75/2064731961.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923322!/image/2064731961.JPG_gen/derivatives/box_75/2064731961.JPG	(from )
17:13:49	45022/45022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:21%20GMT	http://www.cuatower.com/polopoly_fs/1.1923321!/image/2206305160.JPG_gen/derivatives/landscape_468/2206305160.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923321!/image/2206305160.JPG_gen/derivatives/landscape_468/2206305160.JPG	(from )
17:13:49	5314/5314	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:40:49%20GMT	http://www.cuatower.com/polopoly_fs/1.1923324!/image/864518.JPG_gen/derivatives/box_75/864518.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923324!/image/864518.JPG_gen/derivatives/box_75/864518.JPG	(from )
17:13:50	29713/29713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:41:06%20GMT	http://www.cuatower.com/polopoly_fs/1.1923322!/image/2064731961.JPG_gen/derivatives/landscape_468/2064731961.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923322!/image/2064731961.JPG_gen/derivatives/landscape_468/2064731961.JPG	(from )
17:13:50	23893/23893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:40:49%20GMT	http://www.cuatower.com/polopoly_fs/1.1923324!/image/864518.JPG_gen/derivatives/landscape_468/864518.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923324!/image/864518.JPG_gen/derivatives/landscape_468/864518.JPG	(from )
17:13:54	5352/5352	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:40:33%20GMT	http://www.cuatower.com/polopoly_fs/1.1923323!/image/1030559926.JPG_gen/derivatives/box_75/1030559926.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923323!/image/1030559926.JPG_gen/derivatives/box_75/1030559926.JPG	(from )
17:13:55	40129/40129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:40:33%20GMT	http://www.cuatower.com/polopoly_fs/1.1923323!/image/1030559926.JPG_gen/derivatives/landscape_468/1030559926.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923323!/image/1030559926.JPG_gen/derivatives/landscape_468/1030559926.JPG	(from )
17:13:57	41559/41559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:39:52%20GMT	http://www.cuatower.com/polopoly_fs/1.1923325!/image/1202539478.JPG_gen/derivatives/landscape_468/1202539478.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923325!/image/1202539478.JPG_gen/derivatives/landscape_468/1202539478.JPG	(from )
17:15:57	250/250	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Jan%202010%2019:20:18%20GMT	http://www.cuatower.com/se/template1.custom.css	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/se/template1.custom.css	(from )
17:15:57	5621/5621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:38:52%20GMT	http://www.cuatower.com/polopoly_fs/1.1923326!/image/2060280422.JPG_gen/derivatives/box_75/2060280422.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923326!/image/2060280422.JPG_gen/derivatives/box_75/2060280422.JPG	(from )
17:15:57	2648/2648	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Jan%202011%2015:56:44%20GMT	http://admin2.collegepublisher.com/polopoly_fs/7.107!cp5.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/admin2.collegepublisher.com/polopoly_fs/7.107!cp5.png	(from )
17:15:58	1292/1292	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202010%2019:37:03%20GMT	http://admin2.collegepublisher.com/polopoly_fs/7.107!CMN-logo.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/admin2.collegepublisher.com/polopoly_fs/7.107!CMN-logo.png	(from )
17:15:58	1412/1412	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202010%2019:36:58%20GMT	http://admin2.collegepublisher.com/polopoly_fs/7.107!access-logo.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/admin2.collegepublisher.com/polopoly_fs/7.107!access-logo.png	(from )
17:15:58	28936/28936	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:38:52%20GMT	http://www.cuatower.com/polopoly_fs/1.1923326!/image/2060280422.JPG_gen/derivatives/landscape_468/2060280422.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923326!/image/2060280422.JPG_gen/derivatives/landscape_468/2060280422.JPG	(from )
17:15:58	3146/3146	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Jan%202011%2015:57:28%20GMT	http://admin2.collegepublisher.com/polopoly_fs/7.107!mtv.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/admin2.collegepublisher.com/polopoly_fs/7.107!mtv.png	(from )
17:15:58	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Feb%202011%2023:15:43%20GMT	http://www.cuatower.com/l.gif?a=1.822307&d=/2.5197/2.5299	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/l5c40.gif	(from )
17:15:59	259/259	---M--	200	added ('OK')	image/gif	date:Wed,%2005%20Jan%202011%2017:35:39%20GMT	http://www.cuatower.com/polopoly_fs/7.107!/element-bg.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/7.107!/element-bg.gif	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:15:59	1947/1947	---M--	404	error ('/2.5299/restserver.php')	text/html	date:Thu,%2017%20Feb%202011%2023:15:44%20GMT	http://www.cuatower.com/2.5299/restserver.php	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/restserver.2d.delayed	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:16:03	1947/1947	---M--	404	error ('/2.5299/static/r07/sh32.html')	text/html	date:Thu,%2017%20Feb%202011%2023:15:44%20GMT	http://www.cuatower.com/2.5299/static/r07/sh32.html	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/static/r07/sh32.2e.delayed	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:16:03	124450/124450	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Aug%202010%2013:44:26%20GMT	http://www.cuatower.com/polopoly_fs/7.107!/cp-sprite.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/7.107!/cp-sprite.png	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:03	1947/1947	---M--	404	error ('/2.5299/static/r07/menu68.js')	text/html	date:Thu,%2017%20Feb%202011%2023:17:48%20GMT	http://www.cuatower.com/2.5299/static/r07/menu68.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/static/r07/menu68.30.delayed	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:04	1947/1947	---M--	404	error ('/2.5299/addthis_widget.js')	text/html	date:Thu,%2017%20Feb%202011%2023:17:48%20GMT	http://www.cuatower.com/2.5299/addthis_widget.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/addthis_widget.33.delayed	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:04	3609/3609	---MC-	200	added ('OK')	text/html	date:Thu,%2017%20Feb%202011%2023:17:49%20GMT	http://api.tweetmeme.com/button.js?url=	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/api.tweetmeme.com/buttonc461.html	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:04	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Feb%202011%2023:17:49%20GMT	http://www.cuatower.com/l.gif?a=1.826032&d=/2.5197/2.5299	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/l7b84.gif	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:05	1947/1947	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Feb%202011%2023:17:49%20GMT	http://www.cuatower.com/2.5299/static/	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/static/index.html	(from http://connect.facebook.net/en_US/all.js)
17:18:05	1947/1947	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Feb%202011%2023:17:50%20GMT	http://www.cuatower.com/2.5299/www.addthis.com/	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/www.addthis.com/index.html	(from http://s7.addthis.com/js/250/addthis_widget.js)
17:18:06	25722/25722	---MC-	200	added ('OK')	text/javascript	date:Mon,%2014%20Feb%202011%2006:43:40%20GMT	http://www.google-analytics.com/ga.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.google-analytics.com/ga.js	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:07	72174/72174	---MC-	200	added ('OK')	text/javascript	date:Mon,%2015%20Feb%202010%2023:30:12%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:07	504/504	---M--	200	added ('OK')	image/gif	date:Tue,%2015%20Jun%202010%2015:18:14%20GMT	http://zulu.tweetmeme.com/b.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/zulu.tweetmeme.com/b.gif	(from http://s7.addthis.com/js/250/addthis_widget.js)
17:18:08	1849/1849	---M--	200	added ('OK')	image/gif	date:Tue,%2009%20Feb%202010%2018:39:42%20GMT	http://zulu.tweetmeme.com/button_loader.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/zulu.tweetmeme.com/button_loader.gif	(from http://s7.addthis.com/js/250/addthis_widget.js)
17:18:08	4841/4841	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2005%20Jan%202011%2014:24:11%20GMT	http://zulu.tweetmeme.com/button_ajax3.js	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/zulu.tweetmeme.com/button_ajax3.js	(from http://s7.addthis.com/js/250/addthis_widget.js)
17:18:08	5789/5789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202011%2017:39:52%20GMT	http://www.cuatower.com/polopoly_fs/1.1923325!/image/1202539478.JPG_gen/derivatives/box_75/1202539478.JPG	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/polopoly_fs/1.1923325!/image/1202539478.JPG_gen/derivatives/box_75/1202539478.JPG	(from http://www.cuatower.com/2.5299/speaker-matt-glowacki-discusses-predjudice-with-family-guy-1.822307)
17:18:08	1947/1947	---M--	404	error ('/2.5299/static/r05/feed00.gif')	text/html	date:Thu,%2017%20Feb%202011%2023:17:53%20GMT	http://www.cuatower.com/2.5299/static/r05/feed00.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/www.cuatower.com/2.5299/static/r05/feed00.gif	(from http://s7.addthis.com/js/250/addthis_widget.js)
17:18:09	504/504	URF---	200	added ('OK%20(cached)')	image/gif		http://zulu.tweetmeme.com/b.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/zulu.tweetmeme.com/b.gif	(from http://api.tweetmeme.com/button.js?url=)
17:18:09	1849/1849	URF---	200	added ('OK%20(cached)')	image/gif		http://zulu.tweetmeme.com/button_loader.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/cuatower/zulu.tweetmeme.com/button_loader.gif	(from http://api.tweetmeme.com/button.js?url=)
